date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:42:18	32643/32643	U--MC-	200	updated ('OK')	text/html	date:Mon,%2012%20Nov%202012%2015:42:19%20GMT	http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10911/	/var/www/moodle/uploads/book_A/digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10911/index.html	(from http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10910/)
17:42:18	49703/49703	U-----	200	untouched ('OK')	text/html	etag:%229801e4-c227-0%22	http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10910/extras/Experiments-Simulations/GeoGebra/kefa2_1_drastiriotita_2/index.html	/var/www/moodle/uploads/book_A/digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10910/extras/Experiments-Simulations/GeoGebra/kefa2_1_drastiriotita_2/index.html	(from http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10910/)
17:42:19	255/255	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2012%20Nov%202012%2015:42:20%20GMT	http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10910/extras/Experiments-Simulations/GeoGebra/kefa2_1_drastiriotita_2/geogebra.jar	/var/www/moodle/uploads/book_A/digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10910/extras/Experiments-Simulations/GeoGebra/kefa2_1_drastiriotita_2/geogebra.21f.delayed	(from http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10910/)
17:42:19	51455/51455	U-----	200	untouched ('OK')	text/html	etag:%229801f9-c8ff-0%22	http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10910/extras/Experiments-Simulations/GeoGebra/kefa2_1_drastiriotita_3/index.html	/var/www/moodle/uploads/book_A/digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10910/extras/Experiments-Simulations/GeoGebra/kefa2_1_drastiriotita_3/index.html	(from http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10910/)
17:42:19	255/255	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2012%20Nov%202012%2015:42:21%20GMT	http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10910/extras/Experiments-Simulations/GeoGebra/kefa2_1_drastiriotita_3/geogebra.jar	/var/www/moodle/uploads/book_A/digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10910/extras/Experiments-Simulations/GeoGebra/kefa2_1_drastiriotita_3/geogebra.222.delayed	(from http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10910/)
17:42:20	32992/32992	U--MC-	200	updated ('OK')	text/html	date:Mon,%2012%20Nov%202012%2015:42:21%20GMT	http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10912/	/var/www/moodle/uploads/book_A/digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10912/index.html	(from http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10911/)
17:42:20	45252/45252	U-----	200	untouched ('OK')	text/html	etag:%229801ff-b0c4-0%22	http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10911/extras/Experiments-Simulations/GeoGebra/kefa2_2_drastiriotita/index.html	/var/www/moodle/uploads/book_A/digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10911/extras/Experiments-Simulations/GeoGebra/kefa2_2_drastiriotita/index.html	(from http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10911/)
17:42:20	253/253	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2012%20Nov%202012%2015:42:22%20GMT	http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10911/extras/Experiments-Simulations/GeoGebra/kefa2_2_drastiriotita/geogebra.jar	/var/www/moodle/uploads/book_A/digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10911/extras/Experiments-Simulations/GeoGebra/kefa2_2_drastiriotita/geogebra.26d.delayed	(from http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10911/)
17:42:21	7157/7157	U-----	200	untouched ('OK')	text/html	etag:%229801e3-1bf5-0%22	http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10910/extras/Experiments-Simulations/GeoGebra/kefa2_1_drastiriotita_2/dschInfo.html	/var/www/moodle/uploads/book_A/digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10910/extras/Experiments-Simulations/GeoGebra/kefa2_1_drastiriotita_2/dschInfo.html	(from http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10910/extras/Experiments-Simulations/GeoGebra/kefa2_1_drastiriotita_2/index.html)
17:42:21	7157/7157	U-----	200	untouched ('OK')	text/html	etag:%229801f8-1bf5-0%22	http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10910/extras/Experiments-Simulations/GeoGebra/kefa2_1_drastiriotita_3/dschInfo.html	/var/www/moodle/uploads/book_A/digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10910/extras/Experiments-Simulations/GeoGebra/kefa2_1_drastiriotita_3/dschInfo.html	(from http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10910/extras/Experiments-Simulations/GeoGebra/kefa2_1_drastiriotita_3/index.html)
17:42:22	41466/41466	U--MC-	200	updated ('OK')	text/html	date:Mon,%2012%20Nov%202012%2015:42:23%20GMT	http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10913/	/var/www/moodle/uploads/book_A/digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10913/index.html	(from http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10912/)
17:42:22	21227/21227	U-----	200	untouched ('OK')	text/html	etag:%229801f3-52eb-0%22	http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10912/extras/Experiments-Simulations/GeoGebra/kefa2_3_drastiriotita_1/index.html	/var/www/moodle/uploads/book_A/digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10912/extras/Experiments-Simulations/GeoGebra/kefa2_3_drastiriotita_1/index.html	(from http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10912/)
17:42:23	255/255	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2012%20Nov%202012%2015:42:24%20GMT	http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10912/extras/Experiments-Simulations/GeoGebra/kefa2_3_drastiriotita_1/geogebra.jar	/var/www/moodle/uploads/book_A/digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10912/extras/Experiments-Simulations/GeoGebra/kefa2_3_drastiriotita_1/geogebra.2d8.delayed	(from http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10912/)
17:42:23	50784/50784	U-----	200	untouched ('OK')	text/html	etag:%2298020e-c660-0%22	http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10912/extras/Experiments-Simulations/GeoGebra/kefa2_3_paradeigma_1/index.html	/var/www/moodle/uploads/book_A/digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10912/extras/Experiments-Simulations/GeoGebra/kefa2_3_paradeigma_1/index.html	(from http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10912/)
17:42:23	252/252	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2012%20Nov%202012%2015:42:25%20GMT	http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10912/extras/Experiments-Simulations/GeoGebra/kefa2_3_paradeigma_1/geogebra.jar	/var/www/moodle/uploads/book_A/digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10912/extras/Experiments-Simulations/GeoGebra/kefa2_3_paradeigma_1/geogebra.2db.delayed	(from http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10912/)
17:42:24	7157/7157	U-----	200	untouched ('OK')	text/html	etag:%22980200-1bf5-0%22	http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10911/extras/Experiments-Simulations/GeoGebra/kefa2_2_drastiriotita/dschInfo.html	/var/www/moodle/uploads/book_A/digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10911/extras/Experiments-Simulations/GeoGebra/kefa2_2_drastiriotita/dschInfo.html	(from http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10911/extras/Experiments-Simulations/GeoGebra/kefa2_2_drastiriotita/index.html)
17:42:25	26473/26473	U--MC-	200	updated ('OK')	text/html	date:Mon,%2012%20Nov%202012%2015:42:26%20GMT	http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10914/	/var/www/moodle/uploads/book_A/digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10914/index.html	(from http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10913/)
17:42:25	49505/49505	U-----	200	untouched ('OK')	text/html	etag:%22980207-c161-0%22	http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10913/extras/Experiments-Simulations/GeoGebra/kefa2_4_drastiriotita_3/index.html	/var/www/moodle/uploads/book_A/digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10913/extras/Experiments-Simulations/GeoGebra/kefa2_4_drastiriotita_3/index.html	(from http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10913/)
17:42:26	255/255	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2012%20Nov%202012%2015:42:27%20GMT	http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10913/extras/Experiments-Simulations/GeoGebra/kefa2_4_drastiriotita_3/geogebra.jar	/var/www/moodle/uploads/book_A/digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10913/extras/Experiments-Simulations/GeoGebra/kefa2_4_drastiriotita_3/geogebra.315.delayed	(from http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10913/)
17:42:26	11260/11260	U-----	200	untouched ('OK')	text/html	etag:%22980215-2bfc-0%22	http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10913/extras/Experiments-Simulations/GeoGebra/kefa2_4_paradeigma_6/index.html	/var/www/moodle/uploads/book_A/digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10913/extras/Experiments-Simulations/GeoGebra/kefa2_4_paradeigma_6/index.html	(from http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10913/)
17:42:26	252/252	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2012%20Nov%202012%2015:42:28%20GMT	http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10913/extras/Experiments-Simulations/GeoGebra/kefa2_4_paradeigma_6/geogebra.jar	/var/www/moodle/uploads/book_A/digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10913/extras/Experiments-Simulations/GeoGebra/kefa2_4_paradeigma_6/geogebra.318.delayed	(from http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10913/)
17:42:26	7157/7157	U-----	200	untouched ('OK')	text/html	etag:%229801f2-1bf5-0%22	http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10912/extras/Experiments-Simulations/GeoGebra/kefa2_3_drastiriotita_1/dschInfo.html	/var/www/moodle/uploads/book_A/digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10912/extras/Experiments-Simulations/GeoGebra/kefa2_3_drastiriotita_1/dschInfo.html	(from http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10912/extras/Experiments-Simulations/GeoGebra/kefa2_3_drastiriotita_1/index.html)
17:42:27	7157/7157	U-----	200	untouched ('OK')	text/html	etag:%2298020d-1bf5-0%22	http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10912/extras/Experiments-Simulations/GeoGebra/kefa2_3_paradeigma_1/dschInfo.html	/var/www/moodle/uploads/book_A/digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10912/extras/Experiments-Simulations/GeoGebra/kefa2_3_paradeigma_1/dschInfo.html	(from http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10912/extras/Experiments-Simulations/GeoGebra/kefa2_3_paradeigma_1/index.html)
17:42:28	33186/33186	U--MC-	200	updated ('OK')	text/html	date:Mon,%2012%20Nov%202012%2015:42:29%20GMT	http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10915/	/var/www/moodle/uploads/book_A/digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10915/index.html	(from http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10914/)
17:42:28	47899/47899	U-----	200	untouched ('OK')	text/html	etag:%2298021d-bb1b-0%22	http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10914/extras/Experiments-Simulations/GeoGebra/kefa2_5_drastiriotita/index.html	/var/www/moodle/uploads/book_A/digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10914/extras/Experiments-Simulations/GeoGebra/kefa2_5_drastiriotita/index.html	(from http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10914/)
17:42:28	253/253	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2012%20Nov%202012%2015:42:30%20GMT	http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10914/extras/Experiments-Simulations/GeoGebra/kefa2_5_drastiriotita/geogebra.jar	/var/www/moodle/uploads/book_A/digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10914/extras/Experiments-Simulations/GeoGebra/kefa2_5_drastiriotita/geogebra.35e.delayed	(from http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10914/)
17:42:29	12501/12501	U-----	200	untouched ('OK')	text/html	etag:%22980224-30d5-0%22	http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10914/extras/Experiments-Simulations/GeoGebra/kefa2_5_drastiriotita_b/index.html	/var/www/moodle/uploads/book_A/digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10914/extras/Experiments-Simulations/GeoGebra/kefa2_5_drastiriotita_b/index.html	(from http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10914/)
17:42:29	255/255	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2012%20Nov%202012%2015:42:31%20GMT	http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10914/extras/Experiments-Simulations/GeoGebra/kefa2_5_drastiriotita_b/geogebra.jar	/var/www/moodle/uploads/book_A/digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10914/extras/Experiments-Simulations/GeoGebra/kefa2_5_drastiriotita_b/geogebra.361.delayed	(from http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10914/)
17:42:30	7157/7157	U-----	200	untouched ('OK')	text/html	etag:%22980206-1bf5-0%22	http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10913/extras/Experiments-Simulations/GeoGebra/kefa2_4_drastiriotita_3/dschInfo.html	/var/www/moodle/uploads/book_A/digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10913/extras/Experiments-Simulations/GeoGebra/kefa2_4_drastiriotita_3/dschInfo.html	(from http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10913/extras/Experiments-Simulations/GeoGebra/kefa2_4_drastiriotita_3/index.html)
17:42:30	7157/7157	U-----	200	untouched ('OK')	text/html	etag:%22980214-1bf5-0%22	http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10913/extras/Experiments-Simulations/GeoGebra/kefa2_4_paradeigma_6/dschInfo.html	/var/www/moodle/uploads/book_A/digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10913/extras/Experiments-Simulations/GeoGebra/kefa2_4_paradeigma_6/dschInfo.html	(from http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10913/extras/Experiments-Simulations/GeoGebra/kefa2_4_paradeigma_6/index.html)
17:42:31	20633/20633	U--MC-	200	updated ('OK')	text/html	date:Mon,%2012%20Nov%202012%2015:42:32%20GMT	http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10916/	/var/www/moodle/uploads/book_A/digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10916/index.html	(from http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10915/)
17:42:31	10545/10545	U-----	200	untouched ('OK')	text/html	etag:%2298022b-2931-0%22	http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10915/extras/Experiments-Simulations/GeoGebra/kefa2_6_drastiriotita/index.html	/var/www/moodle/uploads/book_A/digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10915/extras/Experiments-Simulations/GeoGebra/kefa2_6_drastiriotita/index.html	(from http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10915/)
17:42:31	253/253	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2012%20Nov%202012%2015:42:33%20GMT	http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10915/extras/Experiments-Simulations/GeoGebra/kefa2_6_drastiriotita/geogebra.jar	/var/www/moodle/uploads/book_A/digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10915/extras/Experiments-Simulations/GeoGebra/kefa2_6_drastiriotita/geogebra.388.delayed	(from http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10915/)
17:42:32	14371/14371	U-----	200	untouched ('OK')	text/html	etag:%22980237-3823-0%22	http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10915/extras/Experiments-Simulations/GeoGebra/kefa2_6_drastiriotita_b/index.html	/var/www/moodle/uploads/book_A/digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10915/extras/Experiments-Simulations/GeoGebra/kefa2_6_drastiriotita_b/index.html	(from http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10915/)
17:42:32	255/255	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2012%20Nov%202012%2015:42:33%20GMT	http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10915/extras/Experiments-Simulations/GeoGebra/kefa2_6_drastiriotita_b/geogebra.jar	/var/www/moodle/uploads/book_A/digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10915/extras/Experiments-Simulations/GeoGebra/kefa2_6_drastiriotita_b/geogebra.38b.delayed	(from http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10915/)
17:42:32	7157/7157	U-----	200	untouched ('OK')	text/html	etag:%2298021c-1bf5-0%22	http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10914/extras/Experiments-Simulations/GeoGebra/kefa2_5_drastiriotita/dschInfo.html	/var/www/moodle/uploads/book_A/digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10914/extras/Experiments-Simulations/GeoGebra/kefa2_5_drastiriotita/dschInfo.html	(from http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10914/extras/Experiments-Simulations/GeoGebra/kefa2_5_drastiriotita/index.html)
17:42:32	7157/7157	U-----	200	untouched ('OK')	text/html	etag:%22980223-1bf5-0%22	http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10914/extras/Experiments-Simulations/GeoGebra/kefa2_5_drastiriotita_b/dschInfo.html	/var/www/moodle/uploads/book_A/digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10914/extras/Experiments-Simulations/GeoGebra/kefa2_5_drastiriotita_b/dschInfo.html	(from http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10914/extras/Experiments-Simulations/GeoGebra/kefa2_5_drastiriotita_b/index.html)
17:42:35	16927/16927	U--MC-	200	updated ('OK')	text/html	date:Mon,%2012%20Nov%202012%2015:42:36%20GMT	http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10917/	/var/www/moodle/uploads/book_A/digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10917/index.html	(from http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10916/)
17:42:35	7157/7157	U-----	200	untouched ('OK')	text/html	etag:%22980229-1bf5-0%22	http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10915/extras/Experiments-Simulations/GeoGebra/kefa2_6_drastiriotita/dschInfo.html	/var/www/moodle/uploads/book_A/digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10915/extras/Experiments-Simulations/GeoGebra/kefa2_6_drastiriotita/dschInfo.html	(from http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10915/extras/Experiments-Simulations/GeoGebra/kefa2_6_drastiriotita/index.html)
17:42:35	7157/7157	U-----	200	untouched ('OK')	text/html	etag:%22980238-1bf5-0%22	http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10915/extras/Experiments-Simulations/GeoGebra/kefa2_6_drastiriotita_b/dschInfo.html	/var/www/moodle/uploads/book_A/digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10915/extras/Experiments-Simulations/GeoGebra/kefa2_6_drastiriotita_b/dschInfo.html	(from http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10915/extras/Experiments-Simulations/GeoGebra/kefa2_6_drastiriotita_b/index.html)
17:42:37	41267/41267	U--MC-	200	updated ('OK')	text/html	date:Mon,%2012%20Nov%202012%2015:42:37%20GMT	http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10918/	/var/www/moodle/uploads/book_A/digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10918/index.html	(from http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10917/)
17:42:38	28570/28570	U--MC-	200	updated ('OK')	text/html	date:Mon,%2012%20Nov%202012%2015:42:39%20GMT	http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10919/	/var/www/moodle/uploads/book_A/digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10919/index.html	(from http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10918/)
17:42:38	9070/9070	U-----	200	untouched ('OK')	text/html	etag:%22980231-236e-0%22	http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10918/extras/Experiments-Simulations/GeoGebra/kefa3_1_drastiriotita_2/index.html	/var/www/moodle/uploads/book_A/digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10918/extras/Experiments-Simulations/GeoGebra/kefa3_1_drastiriotita_2/index.html	(from http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10918/)
17:42:39	255/255	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2012%20Nov%202012%2015:42:40%20GMT	http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10918/extras/Experiments-Simulations/GeoGebra/kefa3_1_drastiriotita_2/geogebra.jar	/var/www/moodle/uploads/book_A/digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10918/extras/Experiments-Simulations/GeoGebra/kefa3_1_drastiriotita_2/geogebra.3ef.delayed	(from http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10918/)
17:42:39	86457/86457	U-----	200	untouched ('OK')	text/html	etag:%2298023e-151b9-0%22	http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10918/extras/Experiments-Simulations/GeoGebra/kefa3_1_drastiriotita_4/index.html	/var/www/moodle/uploads/book_A/digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10918/extras/Experiments-Simulations/GeoGebra/kefa3_1_drastiriotita_4/index.html	(from http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10918/)
17:42:39	255/255	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2012%20Nov%202012%2015:42:41%20GMT	http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10918/extras/Experiments-Simulations/GeoGebra/kefa3_1_drastiriotita_4/geogebra.jar	/var/www/moodle/uploads/book_A/digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10918/extras/Experiments-Simulations/GeoGebra/kefa3_1_drastiriotita_4/geogebra.3f2.delayed	(from http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10918/)
17:42:40	49547/49547	U-----	200	untouched ('OK')	text/html	etag:%22980247-c18b-0%22	http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10918/extras/Experiments-Simulations/GeoGebra/kefa3_1_strongylopoiisi/index.html	/var/www/moodle/uploads/book_A/digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10918/extras/Experiments-Simulations/GeoGebra/kefa3_1_strongylopoiisi/index.html	(from http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10918/)
